,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
180,"The Jennings Eight, Part 1: ""True Detective"" Brought to Life in the Louisiana Bayou",2021-09-21,373258,15536,1574,"If you like The Casual Criminalist, we think you'll like our friends over at Red Web, too. Check 'em out: https://www.youtube.com/channel/UC54VR-KYqGY7hbSxGJAkvOg

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Sep,The Casual Criminalist
181,The Amazon Review Killer,2021-09-17,599087,22626,2579,"Use code CRIMINALIST14 to get up to 14 FREE MEALS across your first 5 HelloFresh boxes, plus free shipping at https://bit.ly/3ef13cz

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Hello Fresh.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Sep,The Casual Criminalist
182,The Insane Story of the Greyhound Bus Beheading | The Bus Cannibal,2021-09-06,256407,13175,2250,"You can find my glasses online by signing up for 65% off your first pair: https://bit.ly/Casual_GlassesUSA (Free basic lenses only. Premium and marked-down frames excluded) 

Revel Calloway: https://bit.ly/Casual_RevelCalloway 
Ray-Ban Wayfarer: https://bit.ly/Casual_Ray-BanWayfarer 
Muse Collins: https://bit.ly/Casual_MuseCollins 
Muse M: https://bit.ly/Casual_MuseM 
Ottoto Piero: https://bit.ly/Casual_OttotoPiero 
Contact Lenses:  https://bit.ly/Casual_ContactLenses

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by GlassesUSA.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Sep,The Casual Criminalist
183,Mona Fandey: The Pop Princess Turned Black Magic Killer,2021-09-02,355112,14634,1661,"Thanks to SHEATH for sponsoring today’s video. Go to → https://thld.co/sheath_criminalist and use code CRIMINALIST at checkout to get 20% off your order!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Sheath.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Sep,The Casual Criminalist
184,The Great Maple Syrup Heist,2021-08-31,212235,12400,1623,"Get Surfshark VPN at https://Surfshark.deals/criminalist - Enter promo code CRIMINALIST for 83% off and 3 extra months for free!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Surfshark.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Aug,The Casual Criminalist
185,"Running Amok: Krystian Bala, the Literary Killer",2021-08-27,354633,14478,1403,"Start speaking a new language in 3 weeks with Babbel. Get up to 65% OFF in your subscription. Click Here: https://go.babbel.com/12m65-youtube-thecasualcriminalist-aug-2021/default


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Babbel.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Aug,The Casual Criminalist
186,The Smiley Face Murders,2021-08-19,432882,21806,2241,"Patrick Jane not included.


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Aug,The Casual Criminalist
187,Jerry Brudos: The Shoe Fetish Slayer,2021-08-12,459113,18825,2059,"Use code CRIMINALIST14 to get up to 14 FREE MEALS across your first 5 HelloFresh boxes, plus free shipping at https://bit.ly/3ef13cz


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Hello Fresh.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Aug,The Casual Criminalist
188,Katherine Knight: Australia’s Female Hannibal Lecter,2021-08-06,658331,25659,4086,"I am not a lawyer, but it does seem hard to claim insanity when you're holding a human pelt.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Aug,The Casual Criminalist
189,Magdelena Solis: The High Priestess of Blood,2021-08-03,241264,14163,1047,"This theatrical ruse got away from them just a bit.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Aug,The Casual Criminalist
190,"Glennon Engleman: Dentist by Day, Hitman by Night",2021-07-30,357703,14211,1559,"Thanks to Curiosity Stream for sponsoring today’s video. Go to https://curiositystream.thld.co/criminalist and use code CRIMINALIST to save 25% off today, that’s only $14.99 a year.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Curiosity Stream.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
191,The Kudō-kai: Japan’s Most Violent Yakuza,2021-07-28,497285,19592,1420,"Thanks to Magic Spoon for sponsoring today’s video! Build your own variety box here → https://magicspoon.thld.co/CRIMINALIST  and use code CRIMINALIST to get $5 off today!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Magic Spoon.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
192,Up in Smoke: The Sodder Children’s Disappearance,2021-07-26,293902,16512,1789,"Don't you dare say anything bad about Benito.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
193,The Liquid Matthew Murder,2021-07-22,196348,13591,647,"He's not the Riddler, everybody. Lower your expectations.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
194,The Murder of UK Television Presenter Jill Dando,2021-07-19,391392,16573,2141,"Oh, sure. Because a Serbian assassin is so unprecedented.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
195,The Chijon Family: The Korean Cannibal Clan,2021-07-14,773684,29311,2712,"Just in case you haven't had enough cannibalism in your diet.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
196,Kuno Hofmann: The Vampire of Nuremberg,2021-07-09,185198,11255,903,"This episode is a whole lot of weird and terrible things, packed into a tight 17-minute package. 

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
197,The Circleville Letters,2021-07-07,366195,14275,1205,"If only the murderer called himself Lonely Boy. Then, the CW would definitely pick up the rights to this story.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
198,Issei Sagawa: The Kobe Cannibal,2021-07-02,226083,10703,1190,"Great human being? Absolutely not. Great marketing professional? YEP 

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jul,The Casual Criminalist
199,The Westfield Watcher,2021-06-30,318566,13385,1376,"Get Surfshark VPN at https://Surfshark.deals/criminalist - Enter promo code CRIMINALIST for 83% off and 3 extra months for free!  

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Surfshark.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jun,The Casual Criminalist
200,The Craig Fishing Boat Massacre,2021-06-28,350225,15440,1173,"Summer Kick-Off Sale! Get 70% off NordPass at https://nordpass.com/CASUALCRIMINALIST or use code CASUALCRIMINALIST. Plus, you get an additional month for FREE!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by NordPass.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jun,The Casual Criminalist
201,Cropsey: The Boogeyman of Staten Island,2021-06-25,233518,11604,1076,"Sure, he kidnapped a bus full of kids. But leaving him in prison for that just seems so unfair!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jun,The Casual Criminalist
202,The Lead Masks of Vintém Hill,2021-06-23,288277,11701,1064,"An investigation into which of these murder theories is the least stupid.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jun,The Casual Criminalist
203,The Rise and Fall of Wayne ‘Silk' Perry: DC’s Most Feared Triggerman,2021-06-18,341575,15787,1769,"Featuring an intro from noted rapper, Jay-Zed.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jun,The Casual Criminalist
204,Dr. Death 2: The Crimes of Michael Swango,2021-06-16,395451,16072,1890,"""But... this was the 90s! They had computers!""  -Simon

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
XPLRD: https://www.youtube.com/channel/UCVH8lH7ZLDUe_d9mZ3dlyYQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw",Jun,The Casual Criminalist
